X,Y,OBJECTID,事務所名,路線名,管理番号,照明灯種別,設置位置,緯度,経度,X座標,Y座標
138.9406389,35.011,7532,沼津土木事務所,（国）４１４号,C414-73-8,水銀灯,伊豆の国市田京地内,35.011,138.9406389,40215.84854,-109629.724
138.9408333,35.01105556,7533,沼津土木事務所,（国）４１４号,C414-73-9,水銀灯,伊豆の国市田京地内,35.01105556,138.9408333,40233.56744,-109623.4823
138.7761944,34.76125,7534,下田土木事務所,（国）１３６号,A136-73,高圧ナトリウム灯,松崎町外部,34.76125,138.7761944,25283.80604,-137387.8201
139.0356944,34.77375,7535,下田土木事務所,（国）１３５号,A135-23-96-1,高圧ナトリウム灯,東伊豆町稲取2972番,34.77375,139.0356944,49032.13676,-135905.2677
138.9497222,34.7785,7536,下田土木事務所,（国）４１４号,A414-41-41,高圧ナトリウム灯,河津町湯ヶ野地内,34.7785,138.9497222,41160.67415,-135416.9618
138.9484167,34.7788888900001,7537,下田土木事務所,（国）４１４号,A414-41-42,高圧ナトリウム灯,河津町梨本1070-3,34.77888889,138.9484167,41040.99069,-135374.3577
138.9483333,34.7793055600001,7538,下田土木事務所,（国）４１４号,A414-41-43,高圧ナトリウム灯,河津町梨本26,34.77930556,138.9483333,41033.1567,-135328.172
138.9968889,34.7432222200001,7539,下田土木事務所,（国）１３５号,A135-22-7,水銀灯,河津町浜1-7,34.74322222,138.9968889,45496.97376,-139309.8635
138.9972778,34.74333333,7540,下田土木事務所,（国）１３５号,A135-22-8,水銀灯,河津町浜1-7,34.74333333,138.9972778,45532.52131,-139297.3624
138.9971111,34.7434444400001,7541,下田土木事務所,（国）１３５号,A135-22-9,水銀灯,河津町浜1-7,34.74344444,138.9971111,45517.19933,-139285.1129
138.9973333,34.7436111100001,7542,下田土木事務所,（国）１３５号,A135-22-10,水銀灯,河津町浜1-7,34.74361111,138.9973333,45537.45528,-139266.5241
138.9974444,34.7436944400001,7543,下田土木事務所,（国）１３５号,A135-22-11,水銀灯,河津町浜1-7,34.74369444,138.9974444,45547.58322,-139257.2303
138.9986944,34.7445,7544,下田土木事務所,（国）１３５号,A135-22-12,高圧ナトリウム灯,河津町浜48,34.7445,138.9986944,45661.59493,-139167.3055
138.9314722,34.7228333300001,7545,下田土木事務所,（国）４１４号,A414-41-3-3,高圧ナトリウム灯,下田市箕作346番地1号,34.72283333,138.9314722,39516.84388,-141599.1715
138.9293056,34.89644444,7546,沼津土木事務所,（国）４１４号,C414-82-12-1,,伊豆市市山,34.89644444,138.9293056,39236.03265,-122341.8447
138.9305833,34.8950555600001,7547,沼津土木事務所,（国）４１４号,C414-83,水銀灯,伊豆市958,34.89505556,138.9305833,39353.47655,-122495.41
138.9288611,34.8894166700001,7548,沼津土木事務所,（国）４１４号,C414-83-1,高圧ナトリウム灯,伊豆市湯ヶ島274-6,34.88941667,138.9288611,39198.75029,-123121.5995
138.9295556,34.8890833300001,7549,沼津土木事務所,（国）４１４号,C414-84,高圧ナトリウム灯,伊豆市湯ヶ島274-6,34.88908333,138.9295556,39262.38337,-123158.3044
138.7711667,34.8019444400001,7550,下田土木事務所,（国）１３６号,A136-96,高圧ナトリウム灯,西伊豆町田子,34.80194444,138.7711667,24811.35799,-132875.0052
138.77125,34.80197222,7551,下田土木事務所,（国）１３６号,A136-97,高圧ナトリウム灯,西伊豆町田子,34.80197222,138.77125,24818.97426,-132871.9031
138.7713889,34.8024166700001,7552,下田土木事務所,（国）１３６号,A136-98,高圧ナトリウム灯,西伊豆町田子,34.80241667,138.7713889,24831.54924,-132822.5675
138.7722778,34.8040555600001,7553,下田土木事務所,（国）１３６号,A136-99,高圧ナトリウム灯,西伊豆町田子,34.80405556,138.7722778,24912.38804,-132640.5513
138.7731389,34.80536111,7554,下田土木事務所,（国）１３６号,A136-99-1,高圧ナトリウム灯,西伊豆町田子1830,34.80536111,138.7731389,24990.78251,-132495.5173
138.7746667,34.80561111,7555,下田土木事務所,（国）１３６号,A136-99-2,高圧ナトリウム灯,西伊豆町田子1885,34.80561111,138.7746667,25130.49089,-132467.4043
138.8895556,34.6577777800001,7556,下田土木事務所,（国）１３６号,A136-42,高圧ナトリウム灯,南伊豆町青市,34.65777778,138.8895556,35705.76426,-148831.1087
138.7823056,34.7540833300001,7557,下田土木事務所,（主）下田松崎線,A15-51,高圧ナトリウム灯,松崎町江奈,34.75408333,138.7823056,25845.47403,-138181.2322
138.7825556,34.7541666700001,7558,下田土木事務所,（主）下田松崎線,A15-52,高圧ナトリウム灯,松崎町江奈,34.75416667,138.7825556,25868.33596,-138171.9233
138.7821389,34.75405556,7559,下田土木事務所,（主）下田松崎線,A15-53,高圧ナトリウム灯,松崎町江奈,34.75405556,138.7821389,25830.22376,-138184.3554
138.8765556,35.2782777800001,7560,沼津土木事務所,（国）４６９号,C469-12A,水銀灯,御殿場市板妻,35.27827778,138.8765556,34254.94212,-80003.7427
138.8240278,35.25841667,7561,沼津土木事務所,（国）４６９号,C469-13,高圧ナトリウム灯,裾野市須山地内,35.25841667,138.8240278,29483.71051,-82223.90766
138.81725,35.26097222,7562,沼津土木事務所,（国）４６９号,C469-14,高圧ナトリウム灯,裾野市須山地内,35.26097222,138.81725,28866.08312,-81942.40052
138.8143333,35.2604722200001,7563,沼津土木事務所,（国）４６９号,C469-14-1,,裾野市,35.26047222,138.8143333,28600.87464,-81998.71236
138.8138611,35.26027778,7564,沼津土木事務所,（国）４６９号,C469-14-2,,裾野市,35.26027778,138.8138611,28557.97588,-82020.4185
138.8240556,34.62125,7565,下田土木事務所,（主）下田石廊松崎線,A16-17-2,,南伊豆町入間150-1,34.62125,138.8240556,29715.1862,-152904.1603
138.8853333,34.64611111,7566,下田土木事務所,（主）下田石廊松崎線,A16-2,水銀灯,南伊豆町湊392,34.64611111,138.8853333,35323.71102,-150126.7109
138.8857222,34.6446388900001,7567,下田土木事務所,（主）下田石廊松崎線,A16-3,高圧ナトリウム灯,南伊豆町湊389-1,34.64463889,138.8857222,35359.98597,-150289.8789
138.9409444,35.0109444400001,7568,沼津土木事務所,（国）４１４号,C414-73-11,水銀灯,伊豆の国市田京地内,35.01094444,138.9409444,40243.76262,-109635.7642
138.9409444,35.01072222,7569,沼津土木事務所,（国）４１４号,C414-73-12,水銀灯,伊豆の国市田京地内,35.01072222,138.9409444,40243.87147,-109660.4152
138.9410556,35.0108055600001,7570,沼津土木事務所,（国）４１４号,C414-73-13,水銀灯,伊豆の国市田京地内,35.01080556,138.9410556,40253.97234,-109651.1255
138.9415556,35.01025,7571,沼津土木事務所,（国）４１４号,C414-73-14,水銀灯,伊豆の国市田京地内,35.01025,138.9415556,40299.87883,-109712.5525
138.8789444,35.11488889,7572,沼津土木事務所,（国）４１４号,C414-10,水銀灯,沼津市大岡,35.11488889,138.8789444,34541.35433,-98128.28296
138.8775278,35.1138888900001,7573,沼津土木事務所,（国）４１４号,C414-11,高圧ナトリウム灯,沼津市大岡2281,35.11388889,138.8775278,34412.64346,-98239.70572
138.8743611,35.1115555600001,7574,沼津土木事務所,（国）４１４号,C414-12,水銀灯,沼津市大岡,35.11155556,138.8743611,34124.9646,-98499.63695
138.8625,35.1011666700001,7575,沼津土木事務所,（国）４１４号,C414-13,水銀灯,沼津市三枚橋,35.10116667,138.8625,33047.95097,-99656.09817
138.9408056,35.0108055600001,7576,沼津土木事務所,（国）４１４号,C414-73-10,水銀灯,伊豆の国市田京地内,35.01080556,138.9408056,40231.15535,-109651.2262
138.9260556,34.9019722200001,7577,沼津土木事務所,（国）４１４号,C414-82-10,高圧ナトリウム灯,伊豆市市山500,34.90197222,138.9260556,38936.3908,-121729.9237
138.9301389,34.89541667,7578,沼津土木事務所,（国）４１４号,C414-82-20,高圧ナトリウム灯,伊豆市市山874-12地先,34.89541667,138.9301389,39312.68433,-122455.5271
138.9290556,34.7244722200001,7579,下田土木事務所,（国）４１４号,A414-41-3-4,高圧ナトリウム灯,下田市箕作286番地,34.72447222,138.9290556,39294.73455,-141418.3235
138.9294444,34.7236388900001,7580,下田土木事務所,（国）４１４号,A414-41-3-4-0,高圧ナトリウム灯,下田市箕作10-1,34.72363889,138.9294444,39330.74474,-141510.6091
138.9324444,34.7413611100001,7581,下田土木事務所,（国）４１４号,A414-41-3-4-1,,下田市須原76,34.74136111,138.9324444,39597.0484,-139543.5821
138.9146111,35.12925,7582,沼津土木事務所,（主）三島裾野線,C21-29,水銀灯,三島市文教町地先,35.12925,138.9146111,37785.81076,-96522.21546
138.9098889,35.1458333300001,7583,沼津土木事務所,（主）三島裾野線,C21-29-1,水銀灯,三島市徳倉地先,35.14583333,138.9098889,37347.87153,-94684.35929
138.9086667,35.14791667,7584,沼津土木事務所,（主）三島裾野線,C21-29-2,水銀灯,三島市萩250,35.14791667,138.9086667,37235.55683,-94453.70581
138.916,35.1195,7585,沼津土木事務所,（主）三島富士線,C22-6-21,,三島市,35.1195,138.916,37916.90709,-97603.28187
138.9158889,35.11947222,7586,沼津土木事務所,（主）三島富士線,C22-6-22,,三島市,35.11947222,138.9158889,37906.79262,-97606.40588
138.915,35.1195,7587,沼津土木事務所,（主）三島富士線,C22-6-23,,三島市,35.1195,138.915,37825.76014,-97603.66213
138.9149444,35.1192777800001,7588,沼津土木事務所,（主）三島富士線,C22-6-24,,三島市,35.11927778,138.9149444,37820.79872,-97628.33469
138.9146944,35.1195,7589,沼津土木事務所,（主）三島富士線,C22-6-25,高圧ナトリウム灯,三島市本町2-3,35.1195,138.9146944,37797.90927,-97603.77814
138.9188056,35.0730555600001,7590,沼津土木事務所,（県）三島静浦港線,C140-16,高圧ナトリウム灯,沼津市大平2948地先,35.07305556,138.9188056,38194.2785,-102754.3967
138.9784167,35.3398888900001,7591,沼津土木事務所,（県）竹之下小山線,C149-0-8,高圧ナトリウム灯,小山町973-1,35.33988889,138.9784167,43488.23895,-73128.89494
138.9797222,35.33975,7592,沼津土木事務所,（県）竹之下小山線,C149-0-9,高圧ナトリウム灯,小山町竹之下973-1,35.33975,138.9797222,43606.98944,-73143.729
138.9798333,35.34013889,7593,沼津土木事務所,（県）竹之下小山線,C149-0-9-3,高圧ナトリウム灯,小山町竹之下,35.34013889,138.9798333,43616.88048,-73100.53779
138.9804722,35.341,7594,沼津土木事務所,（県）竹之下小山線,C149-0-9-5,水銀灯,小山町竹之下,35.341,138.9804722,43674.49269,-73004.72728
138.9806389,35.3413333300001,7595,沼津土木事務所,（県）竹之下小山線,C149-1,高圧ナトリウム灯,小山町竹之下花戸橋,35.34133333,138.9806389,43689.46352,-72967.67513
138.9807778,35.34175,7596,沼津土木事務所,（県）竹之下小山線,C149-2,高圧ナトリウム灯,小山町竹之下花戸橋,35.34175,138.9807778,43701.86417,-72921.38971
138.85225,35.09619444,7597,沼津土木事務所,（県）東柏原沼津線,C163-17,水銀灯,沼津市市道768地先,35.09619444,138.85225,32115.43743,-100211.0292
138.8523611,35.0964166700001,7598,沼津土木事務所,（県）東柏原沼津線,C163-17-1,高圧ナトリウム灯,沼津市市道819,35.09641667,138.8523611,32125.48046,-100186.341
138.8539722,35.0954166700001,7599,沼津土木事務所,（県）東柏原沼津線,C163-17-2,高圧ナトリウム灯,沼津市幸町52,35.09541667,138.8539722,32272.76331,-100296.7524
138.8551944,35.0946944400001,7600,沼津土木事務所,（県）東柏原沼津線,C163-18,水銀灯,沼津市浅間町地先,35.09469444,138.8551944,32384.48301,-100376.4743
138.8163333,35.11744444,7601,沼津土木事務所,（県）東柏原沼津線,C163-6,水銀灯,沼津市今沢地先,35.11744444,138.8163333,28833.3356,-97864.70889
138.8199444,35.11583333,7602,沼津土木事務所,（県）東柏原沼津線,C163-6-1,高圧ナトリウム灯,沼津市松長165-1,35.11583333,138.8199444,29163.05843,-98042.38152
138.8198611,35.1161111100001,7603,沼津土木事務所,（県）東柏原沼津線,C163-6-1-2,高圧ナトリウム灯,沼津市松長,35.11611111,138.8198611,29155.36389,-98011.59117
138.9390833,35.30086111,7604,沼津土木事務所,（県）御殿場箱根線,C401-35,その他,御殿場市東田中,35.30086111,138.9390833,39931.98363,-77475.05744
138.9392222,35.30069444,7605,沼津土木事務所,（県）御殿場箱根線,C401-35-5,水銀灯,御殿場市東田中2丁目,35.30069444,138.9392222,39944.69683,-77493.49121
138.9393333,35.30030556,7606,沼津土木事務所,（県）御殿場箱根線,C401-36,その他,御殿場市東田中,35.30030556,138.9393333,39954.99286,-77536.58726
138.9398889,35.29975,7607,沼津土木事務所,（県）御殿場箱根線,C401-38,高圧ナトリウム灯,御殿場市新橋,35.29975,138.9398889,40005.79181,-77597.99489
138.9420556,35.29775,7608,沼津土木事務所,（県）御殿場箱根線,C401-39,その他,御殿場市新橋,35.29775,138.9420556,40203.83057,-77818.99065
138.9431111,35.2964444400001,7609,沼津土木事務所,（県）御殿場箱根線,C401-40-3,高圧ナトリウム灯,御殿場市東田中1061-1,35.29644444,138.9431111,40300.47803,-77963.39581
138.8938611,35.1094444400001,7610,沼津土木事務所,（県）富士清水線,C380-2,高圧ナトリウム灯,清水町八幡,35.10944444,138.8938611,35903.4264,-98726.97437
138.8929167,35.1094444400001,7611,沼津土木事務所,（県）富士清水線,C380-3,水銀灯,清水町八幡,35.10944444,138.8929167,35817.33307,-98727.31435
138.9606667,34.97330556,7612,沼津土木事務所,（主）伊東修善寺線,C12-20,高圧ナトリウム灯,伊豆市柏久保7-18地先,34.97330556,138.9606667,42063.01997,-113802.9411
138.9840278,34.9640555600001,7613,沼津土木事務所,（主）伊東修善寺線,C12-2-1,高圧ナトリウム灯,伊豆市上白岩,34.96405556,138.9840278,44201.08528,-114818.9661
138.9746944,34.967,7614,沼津土木事務所,（主）伊東修善寺線,C12-3,高圧ナトリウム灯,伊豆市下白岩清水224-2地先,34.967,138.9746944,43347.21339,-114496.4255
138.9813056,34.96538889,7615,沼津土木事務所,（主）伊東修善寺線,C12-30,高圧ナトリウム灯,伊豆市下白岩360-28地先,34.96538889,138.9813056,43951.77994,-114672.2597
138.9403333,35.0149444400001,7616,沼津土木事務所,（国）１３６号,C136BP-3-26,高圧ナトリウム灯,伊豆の国市田京地内,35.01494444,138.9403333,40186.0313,-109192.2869
138.9405556,35.0149444400001,7617,沼津土木事務所,（国）１３６号,C136BP-3-27,高圧ナトリウム灯,伊豆の国市田京地内,35.01494444,138.9405556,40206.31276,-109192.1975
138.9403056,35.01508333,7618,沼津土木事務所,（国）１３６号,C136BP-3-28,高圧ナトリウム灯,伊豆の国市田京地内,35.01508333,138.9403056,40183.42898,-109176.8909
138.9404722,35.01533333,7619,沼津土木事務所,（国）１３６号,C136BP-3-29,高圧ナトリウム灯,伊豆の国市田京地内,35.01533333,138.9404722,40198.51657,-109149.0911
138.9401944,35.01558333,7620,沼津土木事務所,（国）１３６号,C136BP-3-30,高圧ナトリウム灯,伊豆の国市田京地内,35.01558333,138.9401944,40173.0433,-109121.4702
138.7916944,34.90916667,7621,沼津土木事務所,（国）１３６号,C136-16,高圧ナトリウム灯,伊豆市屋形地内,34.90916667,138.7916944,26655.01837,-120975.8627
138.9400278,35.0160833300001,7622,沼津土木事務所,（国）１３６号,C136BP-3-32,高圧ナトリウム灯,伊豆の国市田京地内,35.01608333,138.9400278,40157.58903,-109066.0718
138.9056667,35.1733055600001,7623,沼津土木事務所,（県）沼津小山線,C394-35,高圧ナトリウム灯,裾野市佐野,35.17330556,138.9056667,36950.72727,-91638.34901
138.8647778,35.1448055600001,7624,沼津土木事務所,（主）沼津インター線,C83-111,,沼津市岡宮,35.14480556,138.8647778,33237.87751,-94814.36912
138.8649722,35.14508333,7625,沼津土木事務所,（主）沼津インター線,C83-112,,沼津市岡宮,35.14508333,138.8649722,33255.48161,-94783.49034
